,tweet_id,tweet_text,choose_one_category,label_n
2080,'591903216603828224',"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",other_useful_information,2
2081,'591903217266642944',#Nepal #earthquake injured mountaineers choppered off #Everest https://t.co/BvTSX8JwRF,injured_or_dead_people,0
2082,'591903218159980544',"RT @Su4ita: Amidst all the chaos, please keep sharing stories of people who have been FOUND in Nepal. Hausla badhega, aur kuch nahi toh.",missing_trapped_or_found_people,0
2083,'591903218181009408',RT @insan_vicky: very bad News of this time.. And now Dera Sacha Sauda Stand with all victims people of Nepal #MSGHelpEarthquakeVictims,injured_or_dead_people,0
2084,'591903218445066240',Emergency Gideon Bibles Rushed to #Nepal http://t.co/iLTsrSZvdR,sympathy_and_emotional_support,3
2085,'591903218684145664',more seriously if I have to pray for anything tonight it's Nepal. :/ dadmom are there so I'm 200% sending my good wishes there.,sympathy_and_emotional_support,3
2086,'591903218822549504',RT @KentPage: Thoughts &amp; prayers with everyone in #Nepal. #UNICEF is on the ground to assist. @unicef_nepal @unicefrosa http://t.co/ZSWraPH‰Û_,sympathy_and_emotional_support,3
2087,'591903219183276032',"The Latest on Nepal Quake: Death toll 4,438 in 3 countries: 9.00 a.m. (0315 GMT) http://t.co/ZABV0CGb8I #BreakingNews",injured_or_dead_people,0
2088,'591903219527372800',#USLeagueOfTeaGrowers headed to #Nepal to help... #kindness #teasaveslives http://t.co/cURYAli9b1,donation_needs_or_offers_or_volunteering_services,2
2089,'591903219623694336',"Tired of waiting for aid, angry Nepalis block roads: KATHMANDU/SINDHUPALCHOWK, Nepal (Reuters) - Nepali villag... http://t.co/yQJINkyQVP",donation_needs_or_offers_or_volunteering_services,2
2090,'591903219690770432',RT @EugeneCho: Let's do what we can.Give to the @OneDaysWages Nepal Relief Fund. 100% go directly to efforts: http://t.co/Lphk3h1bug http:/‰Û_,donation_needs_or_offers_or_volunteering_services,2
2091,'591903219812564993',"RT @ScoopWhoop: Aftershocks cause more terror as Nepal quake death toll increases to 2,300. #EarthquakeAgain",injured_or_dead_people,0
2092,'591903219925716992',RT @MattGraydon: Community rep. interviewed by @IOM_news staff about living conditions and needs in the open area #NepalEarthquake http://t‰Û_,donation_needs_or_offers_or_volunteering_services,2
2093,'591903219951005696',"Can't believe it. I've hardly seen any coverage been so busy but #Nepal Quake Death Toll Could Reach 10,000 that's shocking! So so sad ‡_Á5",injured_or_dead_people,0
2094,'591903219996958720',Two aircraft carrying relief goods sent to Nepal: ISPR,donation_needs_or_offers_or_volunteering_services,2
2095,'591903220357730304',"RT @Hadithoftheday: Do your bit for the victims of the devastating earthquake in Nepal, donate via Human Appeal who're on the scene now: ht‰Û_",donation_needs_or_offers_or_volunteering_services,2
2096,'591903220391219200',"Buddhists have a prayer for these dark times. I am not one for prayer, but today I am praying for #Nepal. ‡__F http://t.co/l9LgLGLyOY",sympathy_and_emotional_support,3
2097,'591903220529790976',RT @SirJadeja: Dedicated To #NepalEarthquake Victims. #PrayForNepal http://t.co/51HhA1TtPS,sympathy_and_emotional_support,3
2098,'591903220588412929',"BBC News - Nepal earthquake: More than 100 dead, many injured http://t.co/ZaUtxb8ab6",injured_or_dead_people,0
2099,'591903220634517504',I've been reading about the people in Nepal. It's very sad.,sympathy_and_emotional_support,3
2100,'591903220672266240',"#Dauris #Payano.''‰ª´ The Latest on Nepal Quake: Death Toll 4,438 in 3 Countries: Experts say major... http://t.co/bCWONc1T8C #LOVE_MANITO",injured_or_dead_people,0
2101,'591903220777127936',Thousands volunteer to scour satellite images of Nepal quake http://t.co/tZQlog1y8e via GMA News,donation_needs_or_offers_or_volunteering_services,2
2102,'591903220827594752',RT @airlivenet: LIVE First IAF aircraft lands at #Kathmandu with relief support from India airport /@tri_anshu http://t.co/IXCUUgmMKg http:‰Û_,donation_needs_or_offers_or_volunteering_services,2
2103,'591903221452394496',@carolineheldman You are amazing.  http://t.co/A82NajGnps,not_related_or_irrelevant,3
2104,'591903221498703872',loool what if i told you that praying won't help nepal's situation,sympathy_and_emotional_support,3
2105,'591903221666287616',RT @swaroopvaidya78: MOS Kirren Rijiju says Prime Minister is Personally Monitoring from d Top on #Nepal Relief Operations &amp; taking Min2Min‰Û_,other_useful_information,2
2106,'591903221712465920',RT @peter_vas: Evangelism without social work is deficient; social work without evangelism is impotent. ‰ÛÓJohn R. Mott. This is why they are‰Û_,not_related_or_irrelevant,3
2107,'591903222240948224',RT @anamika00977: He prayed for his life before it ended. #NepalEarthquake  #PrayForNepal http://t.co/j7YrUlNhmg,sympathy_and_emotional_support,3
2108,'591903222316433409',RT @OCHAAsiaPac: #NepalQuake: Aftershocks continue to pose a threat. #Earthquake-affected areas could be at risk to landslides. http://t.co‰Û_,other_useful_information,2
2109,'591903222937292803',"DNA Nepal finds hero in doctor who carried on operation during earthquake: Ram Prasad Sapkota, the doctor from... http://t.co/DIGOOmwSxx",other_useful_information,2
2110,'591903223075614720',RT @Ruptly: EMERCOM prepares for mission to #NepalEarthquake zone http://t.co/KUMsSEm2oO,other_useful_information,2
2111,'591903223323078656',"Stay strong and see the light, Nepal. You are all in my prayers. #Nepal #NepalEarthquake",sympathy_and_emotional_support,3
2112,'591903223461482496',Emotional homecoming as rescued Israelis return from Nepal with newborns: ‰ÛÏEvery aftershock threatened to brin... http://t.co/2QdOK4Wdlc,not_related_or_irrelevant,3
2113,'591903223591612416',RT @prashantktm: Everyone in Kathmandu is just exhausted. What a prolonged test of human spirit this is going to be.,sympathy_and_emotional_support,3
2114,'591903223620898816',"RT @snlz0: http://t.co/lMPoThcXni #Nepal Facebook, Google and other tech firms aid in Nepal earthquake relief ‰÷à   67",donation_needs_or_offers_or_volunteering_services,2
2115,'591903223750885376',"@Sampada_KC Hi Sampada, check the link following regarding this&gt; http://t.co/075h6Rq5yV. (1 of 1)",other_useful_information,2
2116,'591903224187092992',"RT @sirdavidD: I am broken for the people of Nepal &amp; my friend Dan. Please send your prayers, thoughts, &amp; love to those who've lost. #RIPDa‰Û_",sympathy_and_emotional_support,3
2117,'591903224552009728',"""Nepal earthquake death toll rises to 3,726, with at least 6,500 injured, Nepalese police spokesman says."" via @cnnbrk",injured_or_dead_people,0
2118,'591903224782655488',RT @Arsenal: Help @savechildrenuk reach children in #Nepal. Donate to support the #NepalEarthquake appeal: http://t.co/705XcJ9RuG http://t.‰Û_,donation_needs_or_offers_or_volunteering_services,2
2119,'591903224816271360',"Hatesup to Indian Airforce. We are  proud of our defence forces whether it is ground military , airforce or navy. https://t.co/FqTkmDp5Q1",other_useful_information,2
2120,'591903224883380224',"RT @AnupKaphle: All schools and educational institutions shall remain closed for five days in all affected districts, Information Minister ‰Û_",other_useful_information,2
2121,'591903225432780800',"RT @UNOCHA: Latest information, materials, facts and figures on the #NepalQuake in one place: http://t.co/Ho4ohrgcwB http://t.co/6aS6PhZ6TI",other_useful_information,2
2122,'591903225436995585',RT @PranavKulkarni: One IAF C130 J with NDRF personnel takes off to Kathmandu from Hindon airbase @IndianExpress (photo: Lockheed Martin) h‰Û_,other_useful_information,2
2123,'591903225546207232',"How to donate to Nepal earthquake relief efforts through iTunes, Facebook and more http://t.co/CVwZhML8gp",donation_needs_or_offers_or_volunteering_services,2
2124,'591903225885790208',RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,infrastructure_and_utilities_damage,1
2125,'591903226187780096',@thatwritingchic Please read this http://t.co/hA3zQFy54s,not_related_or_irrelevant,3
2126,'591903226661769216',"RT @prabhasp: How can you use maps to co-ordinate #Nepalquake relief: http://t.co/3CZ5ooDByo This is important, please help share. @KTMLivi‰Û_",donation_needs_or_offers_or_volunteering_services,2
2127,'591903226733158400',A four-month-old baby miraculously survived the #NepalEarthquake was pulled alive.He s fine nw Salute to Rescue team. http://t.co/nbeqAKbB5q,missing_trapped_or_found_people,0
2128,'591903226808635392',RT @ChangeTip: Send small donations to support #nepal disaster recovery. Tell a friend to match your donation of $1-$5 today http://t.co/gB‰Û_,donation_needs_or_offers_or_volunteering_services,2
2129,'591903226863095808',#Nepal: A baby is named #Lahore after #PakistanArmy's performance in rescuing &amp; providing medical aid to nepalese... http://t.co/vrGVEed58v,donation_needs_or_offers_or_volunteering_services,2
2130,'591903227324403712',Facebook collecting Nepal quake aid donations http://t.co/t538EYp3Lj #PhysOrg,donation_needs_or_offers_or_volunteering_services,2
2131,'591903227357986816',RT @Keisar_: Two types of vultures out on the prowl in the wake of #NepalEarthQuake  1. Indian Journalists. 2. Christian Missionaries. Caut‰Û_,other_useful_information,2
2132,'591903227441872896',RT @_joshcarter: My heart is breaking as I watch what's happening in Baltimore &amp; Nepal!,sympathy_and_emotional_support,3
2133,'591903227462881281',RT @oxfamgb: Nepal Earthquake Response. We are there &amp; urgently need your help. Donate now and save lives. https://t.co/BcOfPzVDL3,donation_needs_or_offers_or_volunteering_services,2
2134,'591903227731312640',"RT @InCrisisRelief: The complete What, Where &amp; How of #NepalQuakeRelief donations. Pls note the specifics while donating. http://t.co/WApiM‰Û_",donation_needs_or_offers_or_volunteering_services,2
2135,'591903228125646848',The 7.8-magnitude quake hit Nepal on Saturday destroying buildings in Kathmandu and severely affecting rural areas across the region.,infrastructure_and_utilities_damage,1
2136,'591903228234706944',Everyone let's help out @CrawfordCollins ‰ÏÜ‰ÏÜ‰ÏÜ‰ÏÜ  ‰_Á https://t.co/BNWueSjqaa ‰ÂÉ   To donate ‰_Á‰_Á‰_Á‰_Á‰_Á‰_Á https://t.co/xivUtSzZZs  ‡__C,donation_needs_or_offers_or_volunteering_services,2
2137,'591903228268130304',Proud 2 b indian .. https://t.co/enxBYKaNaJ,not_related_or_irrelevant,3
2138,'591903228381384705',RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,other_useful_information,2
2139,'591903228427509760',Here's how you can help @M25M_org assist Nepal earthquake victims: http://t.co/XpjS1rPDF9,donation_needs_or_offers_or_volunteering_services,2
2140,'591903228499009536',RT @XuscaSoleNY: New print available on http://t.co/jnWHW5Id5u! - 'Flowers For Nepal' by Xusca Sole - http://t.co/VwRHVD87Vz,not_related_or_irrelevant,3
2141,'591903229136470017',"RT @Thekkapoor: T 945 - @juniorbachchan @SrBachchan sir. Once again guys, here are the contact numbers for Nepal, #RT #earthquake http://t.‰Û_",other_useful_information,2
2142,'591903229434171392',The first C103J Hercules lifter laden with relief team lands in Nepal B4 PM Modi tweets about the disaster.SaluteTheForces #ThankYouPM,donation_needs_or_offers_or_volunteering_services,2
2143,'591903229736198144',Pray for everyone in Nepal. #EarthquakeNepal @sabanath55 @SunithaSarathy @iamlakshmirai @itisprashanth @iam_str @NikitaGandhi21,sympathy_and_emotional_support,3
2144,'591903229769871360',"RT @GundrukPost: Plz Help: 'We all r trouble at kirtipur.No place to live, ground is full fo water' Any help? Bikash Lamichhane 97798490950‰Û_",donation_needs_or_offers_or_volunteering_services,2
2145,'591903230046576640',RT @JohnKerry: Our thoughts &amp; prayers go out to those affected by #NepalEarthquake. We're working closely w/gov't of Nepal to provide assis‰Û_,sympathy_and_emotional_support,3
2146,'591903230365409280',"RT @EFFCharity: PLEASE RT... Children are in danger following the #Nepal earthquake, please support @Unicef_UK to provide urgent help http:‰Û_",other_useful_information,2
2147,'591903230746996736',#Bangladesh AirForce #Hercules C-130 has reached #Kathmandu with aid supplies.More flights are being planned. http://t.co/8ZsvWDI7A0,donation_needs_or_offers_or_volunteering_services,2
2148,'591903231380295680',"‰ÛÏ@payussfr: Remains a beautiful place and always protected them god, Their country will rise from adversity. Amiin ‡_àC #PrayForNepal‰Û",sympathy_and_emotional_support,3
2149,'591903231980142592',"RT @TimesNow: India has demonstrated its global leadership in recent weeks, 1st in Yemen &amp; now in Nepal. We're grateful: US Envoy http://t.‰Û_",donation_needs_or_offers_or_volunteering_services,2
2150,'591903232022204416',RT @BBCNews: The UK's #NepalEarthquake @decappeal raises å£19m http://t.co/qx3sLRIzLR,donation_needs_or_offers_or_volunteering_services,2
2151,'591903232047218689',Nepal earthquake: Super jets Globemaster and Super Hercules prove their worth in gold: India inducted the expe... http://t.co/SuA2RnNbKa,other_useful_information,2
2152,'591903232139497473',RT @amyduggar: Praying for the people of Nepal and every other region affected by such a tragic earthquake. ‡_äB,sympathy_and_emotional_support,3
2153,'591903232265293824',"RT @vijaita: Reporting from Kathmandu, the clock says it all.....earthquake struck at 11.58 am local time @IndianExpress http://t.co/JDw7ke‰Û_",other_useful_information,2
2154,'591903232621944832',[Interamericana] Adventist Church in Nepal appeals for urgent help: The president of the Seventh-day... http://t.co/F495tOu5Yb #Noticias,donation_needs_or_offers_or_volunteering_services,2
2155,'591903232751874048',"RT @Oxfam: #NepalEarthquake now +2,000 deaths, aftershocks are ‰ÛÏcontinuous‰Û &amp; ‰ÛÏgetting stronger"" http://t.co/oiLVRZVrUy AP Photo http://t.c‰Û_",injured_or_dead_people,0
2156,'591903233196498944',Gay families retrieved from Nepal quake zone; Northern Ireland rejects gay marriage again; Supreme Court begins... http://t.co/Ed9VK5UhhL,displaced_people_and_evacuations,0
2157,'591903233553113090',RT @pakhead: Leaving for Kathmandu on TG319 now. So looks like airport is open for normal flights for the moment.,other_useful_information,2
2158,'591903233712336896',"RT @eBama: Keep in Mind,No One Is More Powerful Than Mother Nature #NepalEarthquake  #earthquake  Stay safe #Nepal http://t.co/D5Ko8kMuWa",other_useful_information,2
